pack_id,pack_name,pack_round_type,pack_sort_order,question_id,question_round_type,answer_type,question_text,option_a,option_b,option_c,option_d,answer_index,answer_text,accepted_answers,explanation,audio_path,image_path
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-012,general,text,"In Two Strangers (Carry a Cake Across New York), complete the Act 2 song title: The Hangover ____.",null,null,null,null,null,Duet,"[""[\""Duet\""]""]",The Act 2 number is titled The Hangover Duet.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-013,general,mcq,"In Two Strangers (Carry a Cake Across New York), which song title sounds like a wedding ceremony reading?",Dearly Beloved,He Doesn’t Exist,This Year,Be Happy,0,null,null,Dearly Beloved appears in Act 2.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-014,general,mcq,Two Strangers (Carry a Cake Across New York) began life under an earlier title. What was it called?,The Season,The Suitcase,The Wedding Run,Across New York,0,null,null,The show was first produced as The Season.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-015,general,text,"In Two Strangers (Carry a Cake Across New York), what is Robin’s surname?",null,null,null,null,null,Rainey,"[""[\""Rainey\""]""]",Robin’s full name is Robin Rainey.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-016,audio,mcq,Audio (Two Strangers (Carry a Cake Across New York)): Identify the song from this clip (Dougal’s opening number).,New York,Dad,This Is The Place,About To Go In,0,null,null,Use the opening hook from New York.,2026-02-22/ts-audio-001.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-017,audio,mcq,"Audio (Two Strangers (Carry a Cake Across New York)): Which song is this clip from, featuring Robin and Dougal together on a travel sequence?",American Express,Under The Mistletoe,On the App,Dearly Beloved,0,null,null,Use a recognisable section from American Express.,2026-02-22/ts-audio-002.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-018,audio,mcq,"Audio (Two Strangers (Carry a Cake Across New York)): Identify this song, a reflective duet near the end of the show.",If I Believed,This Year,Be Happy,What Did You Say?,0,null,null,Use a recognisable section from If I Believed.,2026-02-22/ts-audio-003.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-019,audio,mcq,"Audio (Two Strangers (Carry a Cake Across New York)): Which song is this clip from, where Robin sings a solo about trying to be okay?",Be Happy,What’ll It Be,He Doesn’t Exist,This Year,0,null,null,Use a recognisable section from Be Happy.,2026-02-22/ts-audio-004.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-020,audio,mcq,"Audio (Two Strangers (Carry a Cake Across New York)): Identify the song from this clip, an Act 2 duet with a comic tone.",The Hangover Duet,New York/What’ll It Be Reprise,On the App,This Is The Place,0,null,null,Use a recognisable excerpt from The Hangover Duet.,2026-02-22/ts-audio-005.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-021,audio,mcq,"Audio (Two Strangers (Carry a Cake Across New York)): Which song is this clip from, where Dougal sings alone before the wedding moment?",About To Go In,Dad,This Is The Place (reprise),New York,0,null,null,Use a recognisable excerpt from About To Go In.,2026-02-22/ts-audio-006.mp3,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-022,picture,mcq,Picture (Two Strangers (Carry a Cake Across New York)): Which show is this poster for?,Two Strangers (Carry a Cake Across New York),Come From Away,Everybody’s Talking About Jamie,Be More Chill,0,null,null,Use the official London poster artwork for Two Strangers (Carry a Cake Across New York).,null,2026-02-22/ts-image-001.jpg
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-023,picture,mcq,Picture (Two Strangers (Carry a Cake Across New York)): The set design often features which repeating object?,Suitcases,Umbrellas,Shopping trolleys,Phone booths,0,null,null,Use a production photo showing the pile of suitcases used to create locations.,null,2026-02-22/ts-image-002.jpg
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-024,picture,text,Picture (Two Strangers (Carry a Cake Across New York)): This is a publicity photo of Robin in London. What is the actor’s name?,null,null,null,null,null,Dujonna Gift,"[""[\""Dujonna Gift\""]""]",Dujonna Gift played Robin in the London production.,null,2026-02-22/ts-image-003.jpg
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-025,picture,mcq,Picture (Two Strangers (Carry a Cake Across New York)): This image shows a key prop the characters transport. What is it?,A wedding cake,A suitcase,A pizza box,A bouquet,0,null,null,Use a production photo where the wedding cake is visible.,null,2026-02-22/ts-image-004.jpg
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-026,general,mcq,Two Strangers (Carry a Cake Across New York) transferred to the West End in 2024. Which theatre hosted the transfer?,Criterion Theatre,Duchess Theatre,Garrick Theatre,Savoy Theatre,0,null,null,The 2024 West End transfer played at the Criterion Theatre.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-027,general,mcq,"In Two Strangers (Carry a Cake Across New York), what is Robin’s surname?",Rainey,Ramsey,Rooney,Ralston,0,null,null,Robin’s full name is Robin Rainey.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-028,general,mcq,"On the Two Strangers (Carry a Cake Across New York) cast album, which two songs are swapped compared with their position in the stage show?",Dad and What’ll It Be,New York and American Express,Be Happy and He Doesn’t Exist,About To Go In and This Year,0,null,null,"On the album, What’ll It Be and Dad are swapped compared with their order in the stage show.",null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-029,general,mcq,"In Two Strangers (Carry a Cake Across New York), which Act 1 song is Robin’s solo that plays like an invitation to order a drink?",What’ll It Be,Be Happy,He Doesn’t Exist,This Year,0,null,null,What’ll It Be is Robin’s Act 1 solo.,null,null
4003,Two Strangers (Carry a Cake Across New York),mixed,4003,4003-030,general,mcq,"Under its original title The Season, the show that became Two Strangers (Carry a Cake Across New York) premiered in Ipswich at which venue?",New Wolsey Theatre,Old Vic,Menier Chocolate Factory,Royal Court Theatre,0,null,null,The show premiered in Ipswich at the New Wolsey Theatre under the title The Season.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-001,general,mcq,The Curious Case of Benjamin Button musical is based on a short story by which author?,F. Scott Fitzgerald,Charles Dickens,Virginia Woolf,Daphne du Maurier,0,null,null,The musical adapts F. Scott Fitzgerald’s short story.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-002,general,mcq,"In The Curious Case of Benjamin Button, Benjamin experiences which unusual life pattern?",He ages in reverse,He lives the same day repeatedly,He never sleeps,He can stop time,0,null,null,Benjamin is born old and grows younger over time.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-003,general,mcq,Who created The Curious Case of Benjamin Button musical (book and music)?,Jethro Compton and Darren Clark,Benj Pasek and Justin Paul,Tom Kitt and Brian Yorkey,Jim Barne and Kit Buchan,0,null,null,"Jethro Compton wrote the book and co-wrote lyrics, with music and lyrics by Darren Clark.",null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-004,general,text,"In The Curious Case of Benjamin Button, what is the name of Benjamin’s love interest?",null,null,null,null,null,Elowen,"[""[\""Elowen\"", \""Elowen Keene\""]""]",Elowen Keene is Benjamin’s love interest.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-005,general,mcq,The Curious Case of Benjamin Button relocates the story to which setting?,A Cornish fishing village,A Parisian cabaret,A New York high school,A Scottish castle,0,null,null,The stage musical sets the story in a Cornish fishing village.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-006,general,mcq,The Curious Case of Benjamin Button played in the West End beginning October 2024 at which London theatre?,Ambassadors Theatre,Noël Coward Theatre,Wyndham’s Theatre,Criterion Theatre,0,null,null,The West End production played at the Ambassadors Theatre.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-007,general,mcq,"In the West End production of The Curious Case of Benjamin Button, who played Benjamin Button?",John Dagleish,Sam Tutty,Jamie Parker,Michael Ball,0,null,null,John Dagleish played Benjamin Button in the West End run.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-008,general,mcq,"In the West End production of The Curious Case of Benjamin Button, who played Elowen?",Clare Foster,Caissie Levy,Lucy Anderson,Dujonna Gift,0,null,null,Clare Foster played Elowen in the West End run.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-009,general,mcq,Which award did The Curious Case of Benjamin Button win at the 2025 Olivier Awards?,Best New Musical,Best Revival,Best Entertainment,Best Sound Design,0,null,null,The show won the Olivier Award for Best New Musical in 2025.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-010,general,mcq,"In The Curious Case of Benjamin Button, what is the pub in the Cornish village called?",The Pickled Crab,The Drunken Sailor,The Cornish Arms,The Fisherman’s Rest,0,null,null,The village pub is called The Pickled Crab.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-011,general,mcq,Which composer wrote the music for The Curious Case of Benjamin Button?,Darren Clark,Jethro Compton,Benj Pasek,Tom Kitt,0,null,null,Darren Clark composed the music.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-012,general,text,In which year did The Curious Case of Benjamin Button have its world premiere at Southwark Playhouse?,null,null,null,null,null,2019,"[""[\""2019\""]""]",The musical premiered at Southwark Playhouse in 2019.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-013,general,mcq,"In The Curious Case of Benjamin Button, which role reversal makes the romance especially tragic as time passes?",Elowen grows older while Benjamin grows younger,They both age backwards together,Benjamin stays the same age forever,Elowen forgets Benjamin each day,0,null,null,"As Elowen ages normally, Benjamin grows younger, pushing their lives out of sync.",null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-014,general,mcq,The Curious Case of Benjamin Button has a sound world most often described as which style?,Folk,Opera,Disco,Heavy metal,0,null,null,The show uses a folk-influenced score with actor-musicians.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-015,general,mcq,Which Olivier Award did John Dagleish win for The Curious Case of Benjamin Button?,Best Actor in a Musical,Best Supporting Actor,Best Director,Best Newcomer,0,null,null,John Dagleish won the Olivier for Best Actor in a Musical for Benjamin Button.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-016,audio,mcq,Audio (The Curious Case of Benjamin Button): Identify the song from this clip (a distinctive lullaby).,The Kraken's Lullaby,A Little Life,Home,The Tide Is Comin' In,0,null,null,Use a recognisable excerpt from The Kraken's Lullaby.,2026-02-22/bb-audio-001.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-017,audio,mcq,"Audio (The Curious Case of Benjamin Button): Which song is this clip from, where Benjamin longs for freedom and a normal life?",A Little Life,The Kraken's Lullaby,Home,The Pickled Crab (Instrumental),0,null,null,Use a recognisable excerpt from A Little Life.,2026-02-22/bb-audio-002.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-018,audio,mcq,Audio (The Curious Case of Benjamin Button): Identify the song from this clip (an energetic folk ensemble number).,Shippin' Out Tomorrow,The Pickled Crab (Instrumental),Matter of Time I,Time,0,null,null,Use a recognisable excerpt from Shippin' Out Tomorrow.,2026-02-22/bb-audio-003.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-019,audio,mcq,"Audio (The Curious Case of Benjamin Button): Which track is this clip from, featuring a reprise that signals a turning point?",Home (Reprise),A Little Life,The Kraken's Lullaby,The Tide Is Comin' In,0,null,null,Use a short excerpt from Home (Reprise) if you have that track on your recording.,2026-02-22/bb-audio-004.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-020,audio,mcq,Audio (The Curious Case of Benjamin Button): Identify the track from this clip (an instrumental cue on the cast recording).,To Be Cast to the Sea (Instrumental),A Glass Bottle (Instrumental),The Pickled Crab (Instrumental),Matter of Time II,0,null,null,To Be Cast to the Sea appears as an instrumental track on the cast recording.,2026-02-22/bb-audio-005.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-021,audio,mcq,Audio (The Curious Case of Benjamin Button): Which show is this clip from?,The Curious Case of Benjamin Button,Next to Normal,Dear Evan Hansen,Two Strangers (Carry a Cake Across New York),0,null,null,Use any recognisable clip from the Benjamin Button cast recording.,2026-02-22/bb-audio-006.mp3,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-022,picture,mcq,Picture (The Curious Case of Benjamin Button): Which show does this poster belong to?,The Curious Case of Benjamin Button,The Great Gatsby,Come From Away,The Time Traveller’s Wife,0,null,null,Use official artwork for The Curious Case of Benjamin Button.,null,2026-02-22/bb-image-001.jpg
4004,The Curious Case of Benjamin Button,mixed,4004,4004-023,picture,text,Picture (The Curious Case of Benjamin Button): This is a West End publicity photo of Benjamin. What is the actor’s name?,null,null,null,null,null,John Dagleish,"[""[\""John Dagleish\""]""]",John Dagleish played Benjamin Button in the West End production.,null,2026-02-22/bb-image-002.jpg
4004,The Curious Case of Benjamin Button,mixed,4004,4004-024,picture,mcq,Picture (The Curious Case of Benjamin Button): The show’s setting is strongly suggested by this image. Which region is it associated with?,Cornwall,New York,Wales,Manchester,0,null,null,Use a production still that clearly signals the Cornish fishing village setting.,null,2026-02-22/bb-image-003.jpg
4004,The Curious Case of Benjamin Button,mixed,4004,4004-025,picture,text,Picture (The Curious Case of Benjamin Button): This is a photo of the actor playing Elowen. What is the actor’s name?,null,null,null,null,null,Clare Foster,"[""[\""Clare Foster\""]""]",Clare Foster played Elowen in the West End production.,null,2026-02-22/bb-image-004.jpg
4004,The Curious Case of Benjamin Button,mixed,4004,4004-026,general,mcq,"At the 2025 Olivier Awards, which award did The Curious Case of Benjamin Button win in addition to Best New Musical and Best Actor in a Musical?",Outstanding Musical Contribution,Best Lighting Design,Best Sound Design,Best Choreography,0,null,null,The show also won Outstanding Musical Contribution at the 2025 Olivier Awards.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-027,general,mcq,"In The Curious Case of Benjamin Button, what is Elowen’s surname?",Keene,Kearney,Keenan,Keen,0,null,null,Elowen’s full name is Elowen Keene.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-028,general,mcq,Which of these is a song title from The Curious Case of Benjamin Button?,Rag Ty Yw Tre,Waving Through a Window,American Express,I Miss the Mountains,0,null,null,Rag Ty Yw Tre appears in the show’s song list.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-029,general,mcq,Which theatre hosted the West End run of The Curious Case of Benjamin Button?,Ambassadors Theatre,Criterion Theatre,Duchess Theatre,Garrick Theatre,0,null,null,The West End production played at the Ambassadors Theatre.,null,null
4004,The Curious Case of Benjamin Button,mixed,4004,4004-030,general,mcq,The show’s Olivier for Outstanding Musical Contribution credited Darren Clark and which other person?,Mark Aspinall,Alex Lacamoire,Nigel Lilley,Tal Rosner,0,null,null,Outstanding Musical Contribution was awarded to Darren Clark and Mark Aspinall.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-001,general,mcq,"After Howard Ashman died during production, which lyricist completed the remaining songs' lyrics for Aladdin (1992)?",Stephen Schwartz,Tim Rice,David Zippel,Jack Feldman,1,null,null,"After Ashman’s death, Tim Rice joined Alan Menken to finish the lyric work for the film.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-002,general,mcq,"Which Disney stage musical restored the cut song ""Proud of Your Boy""?",Frozen,Aladdin,Beauty and the Beast,Newsies,1,null,null,"""Proud of Your Boy"" appears in the stage musical Aladdin.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-003,general,mcq,Disney's stage musical Aida has music by which composer?,Alan Menken,Elton John,Stephen Schwartz,Randy Newman,1,null,null,Elton John wrote the music for Aida (with lyrics by Tim Rice).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-004,general,mcq,The songs in the 1964 film Mary Poppins were written by which songwriting duo?,The Sherman Brothers,The Gershwins,Rodgers and Hammerstein,Lerner and Loewe,0,null,null,Richard and Robert Sherman wrote the film’s songs.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-005,general,mcq,Which artist wrote both music and lyrics for the stage musical Tarzan?,Phil Collins,Elton John,Alan Menken,Randy Newman,0,null,null,Phil Collins wrote the music and lyrics for Tarzan (musical).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-006,general,mcq,Who wrote the songs for the 1994 film The Lion King (with lyrics by Tim Rice)?,Hans Zimmer,Elton John,Phil Collins,Alan Menken,1,null,null,"Elton John composed the film’s songs, with lyrics by Tim Rice.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-007,general,mcq,Which song is from The Princess and the Frog?,Almost There,Let It Go,Part of Your World,Colours of the Wind,0,null,null,"""Almost There"" is a key song from The Princess and the Frog.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-008,general,mcq,"Who wrote the lyrics for the songs in Disney's Hercules (1997), with music by Alan Menken?",Tim Rice,David Zippel,Howard Ashman,Lin-Manuel Miranda,1,null,null,The lyrics for Hercules were written by David Zippel.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-009,general,mcq,"Which Disney Channel Original Movie introduced the song ""Breaking Free""?",Camp Rock,High School Musical,Descendants,Teen Beach Movie,1,null,null,"""Breaking Free"" comes from High School Musical.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-010,general,mcq,Who wrote the songs for Frozen (2013)?,Kristen Anderson-Lopez and Robert Lopez,Alan Menken and Howard Ashman,Elton John and Tim Rice,Randy Newman and Stephen Schwartz,0,null,null,Kristen Anderson-Lopez and Robert Lopez wrote the songs for Frozen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-011,general,mcq,"Which film features the song ""Colours of the Wind""?",Mulan,Pocahontas,The Little Mermaid,Tangled,1,null,null,"""Colours of the Wind"" is from Pocahontas.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-012,general,mcq,Who composed the score for the 1994 film The Lion King?,Alan Menken,Hans Zimmer,John Williams,Mark Mancina,1,null,null,Hans Zimmer composed the film score for The Lion King.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-013,general,mcq,Which stage musical is based on Disney's 1996 film and has music by Alan Menken with lyrics by Stephen Schwartz?,The Hunchback of Notre Dame,Tarzan,Aida,Newsies,0,null,null,The Disney stage musical The Hunchback of Notre Dame credits Menken and Schwartz.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-014,general,mcq,The stage musical Newsies is inspired by which real event?,The 1899 New York City newsboys strike,The Great Fire of London,The Boston Tea Party,The 1929 Wall Street crash,0,null,null,Newsies draws on the Newsboys’ Strike of 1899 in New York City.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-015,general,mcq,"Which film includes the song ""I Just Can't Wait to Be King""?",The Lion King,Aladdin,Hercules,Moana,0,null,null,"""I Just Can't Wait to Be King"" is from The Lion King.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-016,general,mcq,The songs for The Princess and the Frog were written by which composer?,Randy Newman,Phil Collins,Alan Menken,Danny Elfman,0,null,null,Randy Newman wrote the songs for The Princess and the Frog.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-017,general,mcq,Who voiced and sang the role of Elsa in Frozen?,Kristen Bell,Idina Menzel,Lea Salonga,Auliʻi Cravalho,1,null,null,Idina Menzel voices and sings Elsa.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-018,general,mcq,Who provided Princess Jasmine's singing voice in Aladdin (1992)?,Paige O'Hara,Lea Salonga,Jodi Benson,Ming-Na Wen,1,null,null,Lea Salonga provided Jasmine’s singing voice.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-019,general,mcq,"In Moana, which song does Maui sing to boast about his achievements?",You're Welcome,How Far I'll Go,Under the Sea,Go the Distance,0,null,null,"""You're Welcome"" is Maui’s big boastful song.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-020,general,mcq,Which of these Disney shows opened on Broadway first?,The Lion King,Beauty and the Beast,Aladdin,Tarzan,1,null,null,"Beauty and the Beast opened on Broadway in 1994, earlier than the others listed.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-021,general,mcq,"In The Lion King stage musical, which song appears as 'They Live in You' in Act I and later as 'He Lives in You' in Act II?",He Lives in You,Can You Feel the Love Tonight,Be Prepared,Hakuna Matata,0,null,null,The stage show uses 'They Live in You' and 'He Lives in You' as linked versions of the same song.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-022,general,mcq,"Who wrote the lyrics for the songs in The Little Mermaid (1989), with music by Alan Menken?",Howard Ashman,Tim Rice,Stephen Schwartz,David Zippel,0,null,null,Howard Ashman wrote the lyrics for the film’s songs.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-023,general,mcq,"Which animated film includes the song ""I'll Make a Man Out of You""?",Mulan,Pocahontas,Hercules,Frozen,0,null,null,"""I'll Make a Man Out of You"" is from Mulan.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-024,general,mcq,"Which film includes the song ""A Whole New World""?",The Little Mermaid,Aladdin,Beauty and the Beast,The Lion King,1,null,null,"""A Whole New World"" is from Aladdin.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-025,general,mcq,"Which Disney stage musical includes both ""Gaston"" and ""Be Our Guest""?",Beauty and the Beast,Aida,Tarzan,Newsies,0,null,null,Both songs appear in Beauty and the Beast adaptations.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-026,general,mcq,"Which film includes the song ""Part of Your World""?",Moana,The Little Mermaid,Frozen,Cinderella,1,null,null,"""Part of Your World"" is from The Little Mermaid.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-027,general,mcq,Pocahontas (1995) has music by Alan Menken and lyrics by which lyricist?,Stephen Schwartz,Howard Ashman,Tim Rice,David Zippel,0,null,null,Stephen Schwartz wrote the lyrics for Pocahontas.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-028,general,mcq,Who wrote the music for The Nightmare Before Christmas (1993) and also provided Jack Skellington's singing voice?,Danny Elfman,Randy Newman,Alan Menken,Hans Zimmer,0,null,null,Danny Elfman wrote the songs and performed Jack’s singing voice.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-029,general,mcq,"Which film includes the song ""Zero to Hero""?",Hercules,Tarzan,Aladdin,Frozen,0,null,null,"""Zero to Hero"" is a song from Hercules.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-030,general,mcq,"In which film would you hear the villain song ""Poor Unfortunate Souls""?",The Little Mermaid,Beauty and the Beast,The Princess and the Frog,Moana,0,null,null,"""Poor Unfortunate Souls"" is Ursula’s song in The Little Mermaid.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-031,general,mcq,The city of Agrabah is the setting for which story?,Aida,Aladdin,Newsies,Frozen,1,null,null,Agrabah is the setting of Aladdin.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-032,general,mcq,"In which film would you hear Scar sing ""Be Prepared""?",The Lion King,Tarzan,Hercules,Pocahontas,0,null,null,"""Be Prepared"" is from The Lion King.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-033,general,mcq,Which song is sung by Dr Facilier in The Princess and the Frog?,Friends on the Other Side,You're Welcome,Gaston,Under the Sea,0,null,null,"""Friends on the Other Side"" is Dr Facilier’s song.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-034,general,mcq,"In the stage musical Frozen, which Elsa solo in Act II explores her fear of being seen as a monster?",Let It Go,Monster,For the First Time in Forever,Love Is an Open Door,1,null,null,"""Monster"" is an Act II Elsa solo written for the stage show.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-035,general,mcq,"In the Broadway production of Disney's Aladdin, who originated the role of Genie?",Michael James Scott,James Monroe Iglehart,Jonathan Freeman,Josh Gad,1,null,null,James Monroe Iglehart originated the Genie on Broadway.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-036,general,mcq,Which of these was one of Newsies' Tony Award wins in 2012?,Best Original Score,Best Musical,Best Book of a Musical,Best Actress in a Musical,0,null,null,Newsies won the Tony Award for Best Original Score.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-037,general,mcq,The Disney musical The Hunchback of Notre Dame features music by Alan Menken and lyrics by which lyricist?,Stephen Schwartz,Tim Rice,Howard Ashman,Jack Feldman,0,null,null,Stephen Schwartz wrote the lyrics for Disney’s Hunchback songs.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-038,general,mcq,Which of these writers is one of the credited book writers for Disney's Aida?,Linda Woolverton,Arthur Laurents,Marsha Norman,Harvey Fierstein,0,null,null,Linda Woolverton is credited as a book writer for Aida (alongside Robert Falls and David Henry Hwang).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-039,general,mcq,"Which film includes the song ""Go the Distance""?",Hercules,Mulan,Moana,Frozen,0,null,null,"""Go the Distance"" is from Hercules.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-040,general,mcq,"Which character leads the song ""Be Our Guest"" in Beauty and the Beast?",Lumière,Cogsworth,The Beast,Gaston,0,null,null,"Lumière leads ""Be Our Guest"".",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-041,general,text,Name the Sherman Brothers (first and last names).,null,null,null,null,null,Richard M. Sherman and Robert B. Sherman,"[""[\""Richard Sherman and Robert Sherman\"", \""Robert Sherman and Richard Sherman\"", \""Richard M. Sherman and Robert B. Sherman\"", \""Robert B. Sherman and Richard M. Sherman\"", \""The Sherman Brothers\""]""]",They are the brothers who wrote the songs for Mary Poppins (1964).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-042,general,text,Who wrote the lyrics for the stage musical Newsies?,null,null,null,null,null,Jack Feldman,"[""[\""Jack Feldman\"", \""Feldman\""]""]","Jack Feldman wrote the lyrics, with music by Alan Menken.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-043,general,text,"In Aida, what is the name of the Egyptian princess who becomes Aida's rival and friend?",null,null,null,null,null,Amneris,"[""[\""Amneris\""]""]",Amneris is the Egyptian princess in Disney’s Aida.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-044,general,text,"In Frozen, what is the name of the kingdom where the story is set?",null,null,null,null,null,Arendelle,"[""[\""Arendelle\""]""]",Arendelle is the kingdom in Frozen.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-045,general,text,What is the title of Frozen's Academy Award winning song (Best Original Song)?,null,null,null,null,null,Let It Go,"[""[\""Let It Go\"", \""Let It Go (Frozen)\""]""]","""Let It Go"" won the Academy Award for Best Original Song.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-046,general,text,Who wrote the lyrics for the film songs in The Lion King (1994)?,null,null,null,null,null,Tim Rice,"[""[\""Tim Rice\"", \""Rice\""]""]",Tim Rice wrote the lyrics for the film’s songs.,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-047,general,text,What is the opening number of The Lion King stage musical?,null,null,null,null,null,Circle of Life,"[""[\""Circle of Life\"", \""The Circle of Life\""]""]","""Circle of Life"" opens the stage show.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-048,general,text,"What is the title of Moana's big ""edge of the water"" song?",null,null,null,null,null,How Far I'll Go,"[""[\""How Far I'll Go\"", \""How Far I'll Go (Moana)\""]""]","""How Far I'll Go"" is Moana’s key solo.",null,null
disney-260215,Disney Musicals,general,9999,disney-260215-049,general,text,Who wrote the music for the songs in Mulan (1998)?,null,null,null,null,null,Matthew Wilder,"[""[\""Matthew Wilder\"", \""Wilder\""]""]",Matthew Wilder wrote the music for Mulan’s songs (with lyrics by David Zippel).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-050,general,text,Who wrote the book for the stage musical Tarzan?,null,null,null,null,null,David Henry Hwang,"[""[\""David Henry Hwang\"", \""Hwang\""]""]",David Henry Hwang wrote the book for Tarzan (musical).,null,null
disney-260215,Disney Musicals,general,9999,disney-260215-051,general,mcq,"In Beauty and the Beast (1991), which character sings the opening song Belle?",Gaston,Maurice,Belle,The Narrator,2,null,null,"""Belle"" is led by Belle, with the town joining in.",null,null
